"MADON","MAMH","GIA","TRONGLUONG","TONGTIEN","SOLUONGDAT","KENHBANHANG","QUY","THUTRONGTUAN","BANG","LOAICUAHANG","MACUAHANG"
"41503","5907",79.9,1275,79.9,1,"Tai cua hang",1,"Wednesday","SP","Vat ly","14"
"41504","8145",139.9,50,139.9,1,"Tai cua hang",4,"Saturday","SP","Vat ly","14"
"41505","5722",111,2050,116,1,"Tai cua hang",1,"Monday","SP","Vat ly","55"
"41506","9205",56.89,434,56.89,1,"Tai cua hang",4,"Friday","SP","Vat ly","34"
"41507","15862",45.9,150,45.9,1,"Tai cua hang",3,"Wednesday","GO","Vat ly","26"
"41508","19771",244.5,7800,239,1,"Tai cua hang",1,"Saturday","SP","Vat ly","85"
"41509","2341",15.45,50,13.99,1,"Tai cua hang",4,"Tuesday","PR","Vat ly","28"
"4151","12342",180,400,900,5,"Tai cua hang",4,"Sunday","CE","Vat ly","79"
"41510","5423",97.2,1000,89.9,1,"Tai cua hang",3,"Monday","SP","Vat ly","12"
"41511","11425",16.5,300,16.5,1,"Tai cua hang",3,"Sunday","SP","Vat ly","6"
"41512","17660",276.95,800,831,3,"Tai cua hang",4,"Sunday","MG","Vat ly","86"
"41513","13237",54,1300,54,1,"Tai cua hang",4,"Thursday","MG","Vat ly","37"
"41514","10473",126.85,2075,157.8,1,"Tai cua hang",2,"Tuesday","MG","Vat ly","74"
"41515","4786",29.98,175,29.98,1,"Truc tuyen",1,"Sunday","SP","Truc tuyen","OL_25"
"41516","3456",169.99,11875,169.99,1,"Tai cua hang",4,"Thursday","SP","Vat ly","21"
"41517","10709",20.3,300,40.6,2,"Tai cua hang",3,"Saturday","SP","Vat ly","25"
"41518","1283",319.99,600,319.99,1,"Tai cua hang",4,"Tuesday","SP","Vat ly","11"
"41519","16948",287,10850,287,1,"Truc tuyen",2,"Friday","SC","Truc tuyen","OL_8"
"4152","13594",35.9,200,35.9,1,"Tai cua hang",2,"Saturday","MG","Vat ly","96"
"41520","17000",64.6,1800,64.6,1,"Truc tuyen",3,"Wednesday","PA","Truc tuyen","OL_2"
"41521","3346",9.9,200,19.8,2,"Tai cua hang",3,"Sunday","SP","Vat ly","75"
"41522","18044",49.9,7050,99.8,2,"Tai cua hang",3,"Saturday","SP","Vat ly","14"
"41523","6646",18.8,800,17.8,1,"Tai cua hang",4,"Sunday","SP","Vat ly","25"
"41524","8261",29.99,350,59.98,2,"Tai cua hang",2,"Sunday","SP","Vat ly","100"
"41525","5002",31.9,200,31.9,1,"Tai cua hang",3,"Saturday","SP","Vat ly","95"
"41526","19945",27.9,50,27.9,1,"Tai cua hang",2,"Wednesday","SP","Vat ly","17"
"41527","15626",379.9,552,359.9,1,"Tai cua hang",2,"Wednesday","SP","Vat ly","77"
"41528","8592",458,6600,443,1,"Tai cua hang",1,"Monday","SP","Vat ly","12"
"41529","16227",124.99,375,129.99,1,"Truc tuyen",4,"Wednesday","SP","Truc tuyen","OL_28"
"4153","1156",219,9800,219,1,"Tai cua hang",2,"Friday","SP","Vat ly","61"
"41530","11658",79.98,7463,79.98,1,"Tai cua hang",2,"Friday","DF","Vat ly","1"
"41531","8155",43,700,43,1,"Tai cua hang",3,"Saturday","RS","Vat ly","10"
"41532","12338",89.9,1383,89.9,1,"Tai cua hang",4,"Monday","SP","Vat ly","14"
"41533","4741",57.5,100,57.5,1,"Tai cua hang",4,"Saturday","BA","Vat ly","33"
"41534","14883",334.9,1350,334.9,1,"Tai cua hang",2,"Sunday","DF","Vat ly","31"
"41535","19527",109.9,427,119.9,1,"Tai cua hang",4,"Tuesday","SP","Vat ly","16"
"41536","19606",241.1,7625,229.04,1,"Truc tuyen",1,"Saturday","SP","Truc tuyen","OL_11"
"41537","18876",105,1600,105,1,"Tai cua hang",3,"Monday","RS","Vat ly","13"
"41538","3331",45,1500,45,1,"Tai cua hang",2,"Sunday","SP","Vat ly","16"
"41539","16262",46,10000,44.5,1,"Tai cua hang",4,"Wednesday","SP","Vat ly","91"
"4154","2341",15.45,50,13.99,1,"Tai cua hang",4,"Sunday","PR","Vat ly","28"
"41540","12412",159.99,9750,149.99,1,"Tai cua hang",3,"Saturday","SP","Vat ly","56"
"41541","11121",169.9,5000,169.9,1,"Truc tuyen",2,"Thursday","RJ","Truc tuyen","OL_21"
"41542","13883",157.77,450,157.77,1,"Tai cua hang",4,"Friday","SP","Vat ly","46"
"41543","20099",126,1750,126,1,"Truc tuyen",3,"Tuesday","SP","Truc tuyen","OL_28"
"41544","3511",59.99,1450,59.99,1,"Tai cua hang",2,"Monday","SP","Vat ly","71"
"41545","12898",29.9,150,29.9,1,"Tai cua hang",1,"Saturday","RS","Vat ly","10"
"41546","14948",59,600,59,1,"Tai cua hang",3,"Monday","SP","Vat ly","22"
"41547","14674",229.99,2050,219.99,1,"Tai cua hang",4,"Wednesday","SP","Vat ly","22"
"41548","18563",24.49,200,24.49,1,"Tai cua hang",2,"Saturday","MG","Vat ly","20"
"41549","7978",156.99,3042,156.99,1,"Truc tuyen",2,"Tuesday","PR","Truc tuyen","OL_7"
"4155","11224",54.9,7975,49.9,1,"Truc tuyen",2,"Thursday","RJ","Truc tuyen","OL_21"
"41550","2355",524.9,1050,524.9,1,"Truc tuyen",2,"Monday","SP","Truc tuyen","OL_24"
"41551","14387",599.99,600,599.99,1,"Tai cua hang",4,"Sunday","SP","Vat ly","55"
"41552","14137",59.9,1850,59.9,1,"Tai cua hang",4,"Friday","SP","Vat ly","58"
"41553","7677",59,1600,59,1,"Truc tuyen",4,"Wednesday","MG","Truc tuyen","OL_3"
"41554","11270",59.9,1500,59.9,1,"Tai cua hang",1,"Saturday","RJ","Vat ly","39"
"41555","19460",29.9,400,29.9,1,"Tai cua hang",1,"Tuesday","MG","Vat ly","20"
"41556","646",59.9,450,59.9,1,"Tai cua hang",4,"Thursday","SP","Vat ly","58"
"41557","6768",53.9,1500,59.9,1,"Truc tuyen",4,"Friday","SP","Truc tuyen","OL_17"
"41558","10348",69.99,350,69.99,1,"Tai cua hang",2,"Sunday","RJ","Vat ly","70"
"41559","9111",898,20250,898,1,"Truc tuyen",3,"Friday","PA","Truc tuyen","OL_2"
"4156","6231",1688,28300,1688,1,"Truc tuyen",4,"Sunday","SP","Truc tuyen","OL_13"
"41560","973",249,600,249,1,"Tai cua hang",2,"Tuesday","RS","Vat ly","13"
"41561","8847",28,500,28,1,"Tai cua hang",2,"Saturday","SP","Vat ly","12"
"41562","10561",420,1400,420,1,"Tai cua hang",1,"Friday","SP","Vat ly","55"
"41563","3223",229,9800,229,1,"Truc tuyen",2,"Friday","SP","Truc tuyen","OL_28"
"41564","1090",71,150,72,1,"Tai cua hang",1,"Friday","GO","Vat ly","26"
"41565","273",165.9,2350,497.7,3,"Tai cua hang",1,"Tuesday","MG","Vat ly","20"
"41566","6708",179,7650,199.99,1,"Truc tuyen",1,"Wednesday","RJ","Truc tuyen","OL_21"
"41567","4928",199,6200,199,1,"Tai cua hang",2,"Tuesday","SP","Vat ly","25"
"41568","8804",45.9,100,51.9,1,"Tai cua hang",2,"Saturday","SP","Vat ly","91"
"41569","845",30,1575,60,2,"Truc tuyen",3,"Monday","SP","Truc tuyen","OL_28"
"4157","14920",24.99,350,24.99,1,"Tai cua hang",1,"Saturday","DF","Vat ly","27"
"41570","2041",59,300,59,1,"Tai cua hang",1,"Wednesday","PR","Vat ly","73"
"41571","4922",79.9,900,120,1,"Truc tuyen",4,"Wednesday","BA","Truc tuyen","OL_22"
"41572","20321",54.9,123,51.9,1,"Tai cua hang",2,"Saturday","MG","Vat ly","15"
"41573","9985",179,1563,113,1,"Tai cua hang",1,"Wednesday","DF","Vat ly","53"
"41574","13526",78,250,78,1,"Tai cua hang",3,"Thursday","SP","Vat ly","25"
"41575","16799",149,6550,149,1,"Truc tuyen",1,"Wednesday","RJ","Truc tuyen","OL_16"
"41576","7597",229,2300,229,1,"Truc tuyen",4,"Saturday","RJ","Truc tuyen","OL_21"
"41577","656",99,9000,198,2,"Tai cua hang",2,"Tuesday","GO","Vat ly","54"
"43272","3209",55.5,800,55.5,1,"Tai cua hang",3,"Monday","RJ","Vat ly","51"
"43273","5410",59.9,7000,58.9,1,"Tai cua hang",4,"Tuesday","SP","Vat ly","75"
"43274","8717",69.9,283,99,1,"Tai cua hang",1,"Thursday","MG","Vat ly","84"
"43275","4246",17.89,500,17.89,1,"Tai cua hang",1,"Saturday","SP","Vat ly","58"
"43276","243",29.99,300,44.99,1,"Tai cua hang",1,"Saturday","PE","Vat ly","42"
"43277","4359",169.9,1600,169.9,1,"Truc tuyen",1,"Friday","SP","Truc tuyen","OL_25"
"43278","9991",89.9,4100,191.8,2,"Truc tuyen",4,"Wednesday","RJ","Truc tuyen","OL_15"
"43279","16317",13.5,3100,27,2,"Tai cua hang",2,"Tuesday","BA","Vat ly","40"
"4328","17396",139.2,2083,138.5,1,"Truc tuyen",1,"Sunday","SP","Truc tuyen","OL_28"
"43280","29",134.99,1550,134.99,1,"Tai cua hang",3,"Tuesday","DF","Vat ly","31"
"43281","11959",205,3300,205,1,"Truc tuyen",2,"Friday","SP","Truc tuyen","OL_28"
"43282","3110",149.9,10800,449.7,3,"Tai cua hang",4,"Tuesday","PR","Vat ly","73"
"43283","15882",29.99,267,59.98,2,"Truc tuyen",2,"Tuesday","SP","Truc tuyen","OL_28"
"43284","9585",89.9,750,89.9,1,"Tai cua hang",4,"Saturday","SP","Vat ly","21"
"43285","5227",24.9,250,24.9,1,"Tai cua hang",3,"Saturday","BA","Vat ly","33"
"43286","9366",69.9,800,69.9,1,"Tai cua hang",3,"Sunday","GO","Vat ly","26"
"43287","12020",89,240,92,1,"Tai cua hang",2,"Sunday","RJ","Vat ly","51"
"43288","3063",58.9,2000,58.9,1,"Tai cua hang",3,"Tuesday","SP","Vat ly","14"
"43289","15726",32.99,2500,32.99,1,"Tai cua hang",1,"Friday","SP","Vat ly","91"
"4329","2142",59.9,600,59.9,1,"Tai cua hang",4,"Sunday","SP","Vat ly","5"
"43290","4146",119,6450,119,1,"Truc tuyen",1,"Sunday","PR","Truc tuyen","OL_7"
"43291","18736",169.9,550,169.9,1,"Tai cua hang",1,"Thursday","PE","Vat ly","44"
"43292","851",193.87,2250,193.87,1,"Tai cua hang",2,"Tuesday","RS","Vat ly","88"
"43293","58",99,7050,99,1,"Truc tuyen",1,"Tuesday","SP","Truc tuyen","OL_28"
"43294","9898",213,342,204,1,"Tai cua hang",1,"Sunday","SP","Vat ly","11"
"43295","3780",197.9,337,195.9,1,"Tai cua hang",4,"Saturday","GO","Vat ly","99"
"43296","1491",57,6250,57,1,"Truc tuyen",2,"Friday","RJ","Truc tuyen","OL_21"
"43297","1405",39.9,650,39.9,1,"Tai cua hang",4,"Sunday","SP","Vat ly","21"
"43298","3919",39.9,2000,79.8,2,"Truc tuyen",1,"Thursday","SP","Truc tuyen","OL_28"
"43299","11072",96.8,1870,96.8,1,"Truc tuyen",2,"Friday","MG","Truc tuyen","OL_3"
"433","12289",59.9,1132,59.9,1,"Tai cua hang",1,"Tuesday","SP","Vat ly","2"
"4330","18768",19.9,700,19.9,1,"Tai cua hang",3,"Sunday","SP","Vat ly","25"
"43300","5343",13.99,100,13.99,1,"Tai cua hang",3,"Saturday","SP","Vat ly","14"
"43301","13693",26,100,26,1,"Tai cua hang",2,"Saturday","BA","Vat ly","50"
"43302","17504",45,150,90,2,"Tai cua hang",3,"Sunday","SP","Vat ly","30"
"43303","4377",149.99,300,149.99,1,"Tai cua hang",4,"Wednesday","PR","Vat ly","73"
"43304","5087",109.9,1860,109.9,1,"Tai cua hang",2,"Thursday","MG","Vat ly","15"
"43305","8080",15.75,178,15.75,1,"Tai cua hang",1,"Saturday","SP","Vat ly","12"
"43306","16715",72.34,1525,72.34,1,"Tai cua hang",3,"Wednesday","RJ","Vat ly","9"
"43307","2105",96.5,300,109,1,"Tai cua hang",2,"Saturday","BA","Vat ly","40"
"43308","16336",16.99,300,16.99,1,"Tai cua hang",3,"Thursday","SP","Vat ly","66"
"43309","14137",59.9,1850,119.8,2,"Truc tuyen",3,"Saturday","RJ","Truc tuyen","OL_26"
"4331","6143",84.99,600,84.99,1,"Tai cua hang",4,"Sunday","CE","Vat ly","68"
"43310","18231",24.99,500,24.99,1,"Tai cua hang",2,"Tuesday","SP","Vat ly","19"
"43311","9381",139,500,139,1,"Tai cua hang",4,"Friday","BA","Vat ly","50"
"43312","1698",64.9,250,64.9,1,"Tai cua hang",4,"Saturday","MG","Vat ly","37"
"43313","730",66.39,750,66.39,1,"Truc tuyen",3,"Saturday","RJ","Truc tuyen","OL_21"
"43314","11612",21.9,300,25.9,1,"Tai cua hang",1,"Wednesday","GO","Vat ly","26"
"43315","6809",19.99,200,19.99,1,"Tai cua hang",1,"Saturday","RJ","Vat ly","29"
"43316","4970",112.35,1017,109.8,1,"Tai cua hang",3,"Thursday","SP","Vat ly","62"
"43317","7188",119.9,1500,119.9,1,"Truc tuyen",1,"Wednesday","RJ","Truc tuyen","OL_21"
"43318","4652",137.49,367,124.99,1,"Tai cua hang",3,"Tuesday","SP","Vat ly","12"
"43319","17996",49.8,200,49.8,1,"Tai cua hang",2,"Sunday","DF","Vat ly","1"
"4332","5063",124.7,200,129.49,1,"Tai cua hang",4,"Monday","SP","Vat ly","24"
"43320","15738",99,8350,89,1,"Tai cua hang",3,"Tuesday","SP","Vat ly","65"
"43321","9290",19.49,200,19.49,1,"Truc tuyen",2,"Sunday","SP","Truc tuyen","OL_13"
"43322","7442",74.9,117,74.9,1,"Tai cua hang",3,"Sunday","SP","Vat ly","94"
"43323","8770",69,1500,69,1,"Truc tuyen",2,"Wednesday","MG","Truc tuyen","OL_3"
"43324","10774",24,100,24,1,"Tai cua hang",2,"Sunday","SP","Vat ly","91"
"43324","19519",24,50,48,2,"Tai cua hang",2,"Sunday","SP","Vat ly","66"
"43325","6407",180,383,179.9,1,"Truc tuyen",2,"Monday","SP","Truc tuyen","OL_28"
"43326","5987",109.9,2300,109.9,1,"Tai cua hang",2,"Sunday","SP","Vat ly","55"
"43327","6047",294.99,10150,252,1,"Tai cua hang",1,"Friday","SP","Vat ly","19"
"43328","186",69,341,69,1,"Truc tuyen",3,"Thursday","RJ","Truc tuyen","OL_21"
"43329","10640",69.9,817,69.9,1,"Tai cua hang",2,"Saturday","DF","Vat ly","1"
"4333","446",31.9,200,31.9,1,"Tai cua hang",3,"Sunday","SP","Vat ly","19"
"43330","7018",47.7,3600,47.7,1,"Tai cua hang",1,"Sunday","SP","Vat ly","100"
"43331","881",27.5,400,27.5,1,"Tai cua hang",2,"Saturday","SP","Vat ly","47"
"43332","16428",99.99,3475,99.99,1,"Tai cua hang",1,"Monday","SP","Vat ly","32"
"43333","1048",35.9,300,35.9,1,"Tai cua hang",2,"Sunday","SP","Vat ly","2"
"43334","10363",168.9,1400,179.9,1,"Tai cua hang",1,"Wednesday","SC","Vat ly","69"
"43335","16109",139.9,17550,139.9,1,"Truc tuyen",2,"Friday","RJ","Truc tuyen","OL_21"
"43336","4665",45.95,350,45.95,1,"Tai cua hang",1,"Tuesday","SP","Vat ly","21"
"43336","546",39.99,350,39.99,1,"Tai cua hang",1,"Tuesday","MG","Vat ly","20"
"43337","13574",15.9,375,31.8,2,"Tai cua hang",2,"Saturday","PE","Vat ly","90"
"43338","10704",27.99,300,27.99,1,"Tai cua hang",1,"Saturday","SP","Vat ly","95"
"43339","18096",51.9,1000,51.9,1,"Truc tuyen",3,"Tuesday","SP","Truc tuyen","OL_29"
"4334","9175",31.99,2338,31.99,1,"Truc tuyen",1,"Tuesday","BA","Truc tuyen","OL_22"
"43340","8663",279.9,1743,279.9,1,"Truc tuyen",3,"Sunday","SP","Truc tuyen","OL_28"
"43341","12994",22.89,300,22.89,1,"Tai cua hang",4,"Friday","MG","Vat ly","20"
"43342","13410",41.35,1130,39.8,1,"Tai cua hang",2,"Monday","SP","Vat ly","25"
"43343","20144",49.99,150,49.99,1,"Tai cua hang",4,"Saturday","SP","Vat ly","22"
"43344","4173",760,29050,1520,2,"Truc tuyen",1,"Tuesday","SP","Truc tuyen","OL_28"
"43345","6205",219.9,13600,219.9,1,"Truc tuyen",3,"Tuesday","SP","Truc tuyen","OL_11"
"43346","10025",69.9,800,69.9,1,"Tai cua hang",2,"Friday","DF","Vat ly","27"
"43347","4103",200,7350,200,1,"Truc tuyen",2,"Sunday","BA","Truc tuyen","OL_22"
"43348","2446",79.9,150,79.9,1,"Tai cua hang",2,"Saturday","SP","Vat ly","19"
"43349","6460",143.8,5950,143.8,1,"Truc tuyen",1,"Saturday","SP","Truc tuyen","OL_28"
"4335","18493",176.5,460,179,1,"Tai cua hang",4,"Sunday","GO","Vat ly","35"
"43350","13455",159.9,2438,165.9,1,"Tai cua hang",2,"Sunday","SP","Vat ly","11"
"43351","12797",152.19,1200,152.19,1,"Truc tuyen",3,"Wednesday","RJ","Truc tuyen","OL_21"
"43352","13805",69.9,2600,69.9,1,"Tai cua hang",1,"Tuesday","SP","Vat ly","16"
"43353","2200",135,1600,270,2,"Tai cua hang",2,"Sunday","BA","Vat ly","40"
"43354","14178",149.98,13350,156.94,1,"Truc tuyen",1,"Wednesday","SP","Truc tuyen","OL_17"
"43355","20029",59.9,1250,59.9,1,"Tai cua hang",1,"Thursday","SP","Vat ly","11"
"43355","7464",59.9,1250,59.9,1,"Tai cua hang",1,"Thursday","DF","Vat ly","27"
"43356","16799",149,6550,119,1,"Tai cua hang",2,"Thursday","RJ","Vat ly","8"
"43357","17101",163.52,850,163.52,1,"Tai cua hang",4,"Sunday","SP","Vat ly","30"
"43358","11562",7.9,200,15.8,2,"Tai cua hang",4,"Saturday","SP","Vat ly","43"
"43359","18130",99.99,675,99.99,1,"Tai cua hang",4,"Sunday","SP","Vat ly","22"
"4336","16688",67.99,450,69.99,1,"Tai cua hang",3,"Saturday","SP","Vat ly","71"
"43360","6768",53.9,1500,49.9,1,"Tai cua hang",4,"Friday","PE","Vat ly","42"
"43361","9985",179,1563,179,1,"Truc tuyen",2,"Friday","RJ","Truc tuyen","OL_21"
"43362","13485",2951,6250,2951,1,"Tai cua hang",2,"Wednesday","SP","Vat ly","2"
"43363","454",59,1150,59,1,"Truc tuyen",3,"Friday","SP","Truc tuyen","OL_28"
"43364","12770",148,1200,148,1,"Tai cua hang",4,"Saturday","SP","Vat ly","22"
"43365","3049",72.49,100,69.49,1,"Tai cua hang",3,"Thursday","MG","Vat ly","15"
"43366","4419",139.9,150,139.9,1,"Tai cua hang",3,"Sunday","RS","Vat ly","10"
"43367","9576",503.34,9900,503.34,1,"Tai cua hang",4,"Saturday","SP","Vat ly","55"
"43368","1006",84.9,10750,84.9,1,"Tai cua hang",3,"Saturday","GO","Vat ly","26"
"43369","1353",138,4867,138,1,"Truc tuyen",1,"Sunday","GO","Truc tuyen","OL_10"
"4337","17943",104.9,500,104.9,1,"Tai cua hang",1,"Saturday","DF","Vat ly","27"
"43370","14375",24.75,800,49.5,2,"Tai cua hang",3,"Sunday","SP","Vat ly","52"
"43371","3179",19.9,350,19.9,1,"Truc tuyen",2,"Saturday","SP","Truc tuyen","OL_28"
"43372","5771",55.9,100,55.9,1,"Tai cua hang",1,"Sunday","MG","Vat ly","37"
"43373","4613",138,9950,138,1,"Truc tuyen",3,"Friday","RJ","Truc tuyen","OL_21"
"43374","19298",199.65,450,199.65,1,"Tai cua hang",4,"Wednesday","SP","Vat ly","55"
"43375","16767",33.85,163,33.85,1,"Tai cua hang",1,"Saturday","SP","Vat ly","82"
"43376","18744",56.85,550,56.85,1,"Tai cua hang",4,"Saturday","SP","Vat ly","5"
"43377","1373",42.9,650,39.5,1,"Tai cua hang",1,"Saturday","BA","Vat ly","76"
"43377","5494",51.9,900,51.9,1,"Tai cua hang",1,"Saturday","SP","Vat ly","61"
"43378","2119",159,5850,149,1,"Truc tuyen",2,"Friday","MG","Truc tuyen","OL_3"
"43379","8934",130.5,1450,142,1,"Truc tuyen",3,"Thursday","RJ","Truc tuyen","OL_21"
"4338","14851",139.9,9900,139.9,1,"Truc tuyen",2,"Monday","SP","Truc tuyen","OL_14"
"43380","18703",89,940,89,1,"Tai cua hang",3,"Sunday","DF","Vat ly","27"
"43381","5897",25.9,250,77.7,3,"Tai cua hang",2,"Friday","SP","Vat ly","47"
"43382","19283",62.9,1300,62.9,1,"Tai cua hang",3,"Tuesday","SP","Vat ly","21"
"43383","2668",7,150,7,1,"Tai cua hang",3,"Sunday","PE","Vat ly","48"
"43384","7311",55.9,1550,55.9,1,"Tai cua hang",2,"Tuesday","RJ","Vat ly","72"
"43385","10849",35,250,35,1,"Tai cua hang",2,"Saturday","SP","Vat ly","5"
"43386","11594",111.5,900,99,1,"Tai cua hang",1,"Friday","RJ","Vat ly","51"
"38191","15435",44.49,550,43.99,1,"Tai cua hang",3,"Thursday","RS","Vat ly","10"
"38192","2057",3700,800,3700,1,"Tai cua hang",1,"Sunday","DF","Vat ly","1"
"38193","2457",129.99,600,129.99,1,"Truc tuyen",4,"Saturday","SP","Truc tuyen","OL_28"
"38194","13982",21.99,100,21.99,1,"Tai cua hang",1,"Saturday","SP","Vat ly","11"
"38195","1751",39.9,250,39.9,1,"Tai cua hang",3,"Sunday","RS","Vat ly","10"
"38196","2118",550,425,598.98,1,"Tai cua hang",4,"Sunday","SP","Vat ly","11"
"38197","20131",79,7000,79,1,"Truc tuyen",1,"Thursday","MG","Truc tuyen","OL_3"
"38198","18259",29.9,500,29.9,1,"Tai cua hang",3,"Sunday","DF","Vat ly","83"
"38199","7736",610,15350,610,1,"Truc tuyen",3,"Saturday","SP","Truc tuyen","OL_28"
"382","10237",133,1300,266,2,"Truc tuyen",1,"Wednesday","CE","Truc tuyen","OL_9"
"3820","14708",96,1000,96,1,"Truc tuyen",3,"Sunday","SP","Truc tuyen","OL_28"
"38200","13680",115.9,1475,115.9,1,"Tai cua hang",1,"Sunday","RJ","Vat ly","29"
"38201","13805",69.9,2600,69.9,1,"Tai cua hang",1,"Thursday","SP","Vat ly","16"
"38202","18517",139,275,139,1,"Tai cua hang",4,"Sunday","SP","Vat ly","32"
"38203","1587",9.5,200,9.5,1,"Truc tuyen",4,"Sunday","RJ","Truc tuyen","OL_21"
"38204","10619",88.78,300,88.78,1,"Tai cua hang",3,"Monday","SP","Vat ly","55"
"38205","8424",16.9,250,16.9,1,"Tai cua hang",2,"Tuesday","MG","Vat ly","20"
"38206","16484",93.99,1800,93.99,1,"Tai cua hang",3,"Thursday","SP","Vat ly","22"
"38207","18139",104,400,104,1,"Truc tuyen",3,"Sunday","RS","Truc tuyen","OL_18"
"38207","5453",63.49,1150,63.49,1,"Truc tuyen",3,"Sunday","RS","Truc tuyen","OL_18"
"38208","12675",154,7150,154,1,"Truc tuyen",3,"Thursday","DF","Truc tuyen","OL_4"
"38209","20135",59.99,550,59.99,1,"Tai cua hang",2,"Saturday","GO","Vat ly","26"
"3821","3141",15.9,750,31.8,2,"Tai cua hang",2,"Sunday","SP","Vat ly","25"
"38210","15126",146,310,249.9,1,"Tai cua hang",3,"Saturday","MG","Vat ly","3"
"38211","11564",25.49,425,25.49,1,"Tai cua hang",2,"Sunday","SP","Vat ly","19"
"38212","16853",11.55,150,11.55,1,"Truc tuyen",4,"Sunday","BA","Truc tuyen","OL_22"
"38213","17116",49.99,183,49.99,1,"Tai cua hang",2,"Sunday","PE","Vat ly","44"
"38214","9598",219.04,900,438.08,2,"Tai cua hang",2,"Sunday","SP","Vat ly","52"
"38215","17775",127.48,442,127.48,1,"Tai cua hang",3,"Sunday","DF","Vat ly","53"
"38216","15605",13.7,200,13.7,1,"Tai cua hang",1,"Saturday","SP","Vat ly","55"
"38217","1958",99.9,400,99.9,1,"Tai cua hang",1,"Sunday","PE","Vat ly","42"
"38218","20174",149,6550,129,1,"Truc tuyen",2,"Wednesday","SP","Truc tuyen","OL_1"
"38219","9102",74.9,850,149.8,2,"Tai cua hang",4,"Sunday","SP","Vat ly","38"
"3822","18689",69.9,1800,69.9,1,"Tai cua hang",1,"Monday","SP","Vat ly","47"
"38220","13190",95,2200,95,1,"Tai cua hang",1,"Sunday","SP","Vat ly","61"
"38221","15958",59.9,250,59.9,1,"Tai cua hang",2,"Sunday","SP","Vat ly","4"
"38222","16876",79.9,2750,79.9,1,"Tai cua hang",1,"Saturday","SP","Vat ly","4"
"38223","12534",6.9,300,20.7,3,"Tai cua hang",2,"Sunday","SP","Vat ly","77"
"38223","3600",42,183,42,1,"Tai cua hang",2,"Sunday","SP","Vat ly","66"
"38224","8690",200.5,455,200.5,1,"Tai cua hang",2,"Saturday","SP","Vat ly","95"
"38225","9360",82,330,81.9,1,"Truc tuyen",3,"Friday","SP","Truc tuyen","OL_28"
"38226","5816",85,2584,78.99,1,"Tai cua hang",2,"Wednesday","SP","Vat ly","17"
"38227","18999",19.9,200,19.9,1,"Tai cua hang",2,"Saturday","RS","Vat ly","10"
"38228","12594",91.9,600,91.9,1,"Tai cua hang",3,"Friday","DF","Vat ly","1"
"38229","12338",89.9,1383,89.9,1,"Truc tuyen",1,"Monday","MG","Truc tuyen","OL_3"
"3823","12586",59.9,500,59.9,1,"Tai cua hang",3,"Saturday","SP","Vat ly","24"
"38230","13658",59.9,100,59.9,1,"Tai cua hang",1,"Friday","SP","Vat ly","60"
"38231","20302",399.9,3700,399.9,1,"Truc tuyen",3,"Sunday","SP","Truc tuyen","OL_28"
"38232","9568",259.91,530,519.82,2,"Tai cua hang",4,"Saturday","SP","Vat ly","2"
"38233","8551",255,1185,255,1,"Tai cua hang",2,"Thursday","SP","Vat ly","19"
"38234","7958",243.89,900,243.89,1,"Tai cua hang",4,"Tuesday","SP","Vat ly","30"
"38235","13302",108,1000,210,2,"Truc tuyen",2,"Tuesday","SP","Truc tuyen","OL_14"
"38236","9102",74.9,850,149.8,2,"Tai cua hang",1,"Sunday","SP","Vat ly","38"
"38237","11516",52.5,1403,52.5,1,"Truc tuyen",1,"Monday","ES","Truc tuyen","OL_30"
"38238","1564",105,2800,105,1,"Tai cua hang",4,"Saturday","SP","Vat ly","12"
"38239","19027",53.99,200,53.99,1,"Tai cua hang",4,"Saturday","SP","Vat ly","2"
"3824","4279",69.9,300,99,1,"Truc tuyen",3,"Saturday","RJ","Truc tuyen","OL_21"
"38240","10536",99,300,99,1,"Tai cua hang",3,"Saturday","MG","Vat ly","15"
"38241","9082",34.97,263,39.97,1,"Truc tuyen",1,"Saturday","SP","Truc tuyen","OL_28"
"38242","12924",20.95,100,19.9,1,"Tai cua hang",1,"Sunday","RS","Vat ly","13"
"38243","18164",59.9,750,119.8,2,"Tai cua hang",3,"Saturday","MG","Vat ly","81"
"38244","19088",44.9,250,44.9,1,"Truc tuyen",2,"Sunday","BA","Truc tuyen","OL_22"
"38245","17714",35,800,70,2,"Tai cua hang",3,"Sunday","GO","Vat ly","54"
"38246","6542",235,1818,235,1,"Truc tuyen",3,"Saturday","SP","Truc tuyen","OL_28"
"38247","9232",69.99,1500,69.99,1,"Tai cua hang",3,"Thursday","BA","Vat ly","33"
"38248","13625",110.32,150,110.32,1,"Tai cua hang",4,"Sunday","DF","Vat ly","1"
"38248","16761",110.32,150,110.32,1,"Tai cua hang",4,"Sunday","SP","Vat ly","98"
"38249","10977",222.2,550,224.5,1,"Tai cua hang",4,"Friday","SP","Vat ly","21"
"3825","4435",24.9,50,24.9,1,"Tai cua hang",4,"Saturday","GO","Vat ly","54"
